3.09 14.42 test
1.97 1.64 test
3.21 14.11 test
2.35 5.46 test
3.29 13.8 test
2.67 5.35 test
3.37 13.5 test
3.0 5.27 test
3.51 13.19 test
3.32 5.3 test
3.62 12.88 test
3.64 5.32 test
3.74 12.57 test
3.97 5.32 test
4.29 5.32 test
3.85 12.27 test
10.16 7.59 test
2.32 1.8 test
4.61 5.35 test
10.48 7.45 test
4.13 11.96 test
2.65 1.96 test
4.94 5.54 test
10.81 7.45 test
4.32 11.65 test
2.97 2.12 test
5.26 5.76 test
4.46 11.34 test
5.58 5.92 test
3.29 14.02 test
3.29 2.31 test
4.66 11.04 test
11.13 7.51 test
5.91 6.08 test
3.62 2.5 test
4.8 10.73 test
10.81 7.26 test
6.23 6.29 test
4.99 10.42 test
3.94 2.79 test
10.48 7.26 test
6.55 6.56 test
4.26 3.06 test
6.87 6.86 test
10.16 7.42 test
7.2 7.05 test
9.94 7.75 test
10.13 7.42 test
10.46 7.24 test
10.78 7.34 test
4.56 3.39 test
11.16 7.42 test
7.52 7.13 test
11.4 7.75 test
11.24 7.42 test
4.75 3.74 test
11.02 7.1 test
10.7 7.07 test
7.84 7.13 test
10.37 7.1 test
3.4 1.36 test
4.91 4.06 test
8.61 2.05 test
8.17 7.18 test
3.67 1.8 test
3.38 13.71 test
10.05 7.13 test
3.97 2.12 test
8.72 2.36 test
4.29 2.42 test
3.49 13.41 test
3.51 1.67 test
4.59 2.77 test
8.75 2.67 test
9.73 7.18 test
3.63 13.07 test
8.75 7.37 test
9.22 5.85 test
4.88 3.09 test
8.8 3.0 test
3.77 12.74 test
8.96 5.91 test
5.1 3.41 test
9.73 7.09 test
8.7 5.5 test
5.07 3.74 test
9.03 4.99 test
5.18 9.34 test
8.44 4.59 test
9.41 7.18 test
8.48 4.61 test
5.15 4.06 test
8.69 4.37 test
4.96 4.38 test
8.74 3.75 test
5.18 8.99 test
8.47 3.78 test
9.08 7.18 test
8.49 3.4 test
8.49 7.18 test
8.68 2.98 test
8.76 7.18 test
9.42 7.09 test
4.91 4.71 test
8.62 2.64 test
8.85 2.21 test
8.84 7.24 test
9.27 2.47 test
8.44 7.18 test
9.11 7.09 test
4.83 5.03 test
9.6 2.42 test
9.16 7.34 test
9.94 2.18 test
8.78 7.06 test
10.26 2.49 test
8.76 7.48 test
9.51 7.48 test
4.51 5.3 test
10.72 2.72 test
8.47 7.03 test
10.78 2.71 test
11.2 2.69 test
9.08 7.61 test
8.16 7.03 test
4.18 5.41 test
11.44 2.66 test
7.85 7.09 test
11.09 2.76 test
9.41 7.53 test
7.55 7.14 test
10.88 2.6 test
10.62 2.77 test
9.73 7.4 test
3.86 5.49 test
7.24 7.14 test
10.25 2.5 test
3.54 5.54 test
9.96 2.46 test
6.93 7.17 test
9.41 2.75 test
10.05 7.16 test
6.62 7.2 test
3.21 5.62 test
9.32 2.61 test
6.31 7.2 test
2.86 5.73 test
8.75 2.71 test
8.48 2.75 test
10.37 6.94 test
5.98 7.25 test
2.54 5.81 test
8.56 2.84 test
5.67 7.31 test
8.07 2.79 test
2.22 5.81 test
10.7 7.02 test
5.36 7.48 test
1.89 5.78 test
10.97 7.34 test
5.14 7.81 test
1.57 5.81 test
10.64 7.29 test
4.97 8.15 test
10.32 7.24 test
4.75 8.46 test
10.0 7.21 test
8.83 3.31 test
4.64 8.76 test
9.78 7.53 test
4.58 9.1 test
3.88 12.43 test
8.95 2.23 test
4.47 9.41 test
3.59 1.64 test
9.28 5.52 test
4.33 9.72 test
2.49 5.51 test
3.83 1.99 test
5.21 8.66 test
8.72 2.36 test
4.16 2.28 test
5.26 4.38 test
2.81 5.49 test
4.22 10.02 test
3.13 5.43 test
4.45 2.61 test
5.26 8.34 test
5.37 4.71 test
4.72 2.93 test
4.05 10.33 test
3.46 5.32 test
4.99 3.25 test
5.39 5.03 test
3.91 10.64 test
3.78 5.27 test
5.29 8.02 test
4.1 5.3 test
5.26 3.6 test
3.77 10.97 test
5.39 5.35 test
4.45 5.27 test
5.34 7.69 test
5.39 3.92 test
3.66 11.28 test
4.77 5.22 test
5.47 4.25 test
4.94 4.89 test
3.57 11.59 test
5.42 5.67 test
4.94 4.57 test
5.34 7.37 test
5.69 4.57 test
3.49 11.9 test
5.85 4.89 test
4.91 4.25 test
5.45 6.02 test
3.43 12.23 test
4.83 3.9 test
5.31 7.05 test
6.07 5.24 test
3.38 12.54 test
5.45 6.4 test
4.8 3.57 test
6.23 5.59 test
4.72 3.22 test
3.35 12.85 test
5.31 6.72 test
4.45 2.9 test
5.29 6.72 test
6.42 5.92 test
6.61 6.27 test
6.79 6.59 test
7.01 6.91 test
4.13 2.69 test
7.33 7.1 test
5.26 7.07 test
7.66 7.1 test
7.98 7.1 test
8.3 7.07 test
8.65 7.1 test
3.78 2.47 test
5.18 7.4 test
8.97 7.21 test
3.46 2.26 test
3.27 13.16 test
9.3 7.24 test
5.15 7.72 test
3.13 2.04 test
5.26 6.37 test
9.62 7.32 test
2.81 1.91 test
9.94 7.42 test
3.18 13.46 test
5.15 8.07 test
2.49 1.8 test
10.27 7.56 test
5.26 6.05 test
8.83 7.48 test
5.1 8.39 test
3.74 1.97 test
3.15 13.77 test
8.44 7.23 test
2.16 1.64 test
5.1 8.72 test
1.84 1.45 test
3.13 14.08 test
5.1 9.04 test
5.31 5.73 test
5.1 9.36 test
8.86 3.62 test
5.18 9.69 test
5.29 5.41 test
3.97 12.12 test
4.07 2.23 test
8.13 7.17 test
5.26 5.08 test
4.08 11.81 test
8.92 3.93 test
4.32 2.53 test
7.83 7.09 test
9.03 4.23 test
4.13 11.51 test
4.63 2.79 test
7.52 7.09 test
9.11 4.6 test
4.25 11.2 test
7.21 7.09 test
4.8 3.09 test
9.2 4.91 test
4.27 10.86 test
4.91 3.4 test
6.96 6.78 test
9.17 5.21 test
4.33 10.55 test
5.02 3.71 test
4.41 10.25 test
6.93 6.47 test
5.13 4.02 test
6.9 6.16 test
4.53 9.94 test
5.27 4.35 test
4.58 9.63 test
6.9 5.86 test
4.64 9.3 test
5.41 4.66 test
4.69 8.99 test
6.9 5.55 test
5.47 4.97 test
5.23 4.76 test
6.93 5.21 test
6.93 4.91 test
5.23 4.41 test
8.62 2.31 test
4.8 8.65 test
9.28 5.54 test
5.44 5.27 test
6.96 4.6 test
9.3 5.52 test
2.11 2.01 test
1.64 6.81 test
5.21 4.09 test
3.12 14.56 test
4.89 8.35 test
5.41 5.58 test
6.99 4.29 test
3.24 14.13 test
8.75 2.67 test
5.18 3.76 test
8.52 7.31 test
7.01 3.95 test
3.38 13.83 test
5.06 8.04 test
5.12 3.44 test
5.41 5.92 test
7.04 3.65 test
5.2 7.73 test
3.52 13.52 test
4.99 3.12 test
3.6 13.21 test
5.39 6.25 test
5.34 7.42 test
7.07 3.34 test
5.36 6.56 test
4.75 2.79 test
5.45 7.11 test
7.13 3.03 test
5.64 6.81 test
4.53 2.47 test
5.33 6.87 test
7.21 2.72 test
5.81 6.5 test
5.27 7.2 test
4.32 2.15 test
7.41 2.42 test
8.3 2.36 test
9.59 5.27 test
7.71 2.22 test
3.21 14.25 test
8.8 3.0 test
1.72 7.12 test
8.22 7.2 test
3.71 12.9 test
8.05 1.97 test
2.43 2.17 test
3.85 12.6 test
7.98 2.36 test
10.13 5.34 test
3.4 13.94 test
3.97 12.29 test
8.83 3.31 test
1.78 7.43 test
7.91 7.09 test
4.11 11.98 test
9.96 5.45 test
7.66 2.42 test
4.22 11.67 test
3.48 13.64 test
8.86 3.62 test
1.83 7.76 test
7.6 7.06 test
2.76 2.34 test
4.33 11.37 test
4.47 11.06 test
8.92 3.93 test
7.33 2.52 test
1.92 8.1 test
3.51 13.33 test
4.58 10.75 test
9.03 4.23 test
2.0 8.41 test
7.01 2.63 test
7.29 7.06 test
2.11 8.74 test
4.66 10.44 test
9.11 4.6 test
6.69 2.69 test
3.08 2.52 test
2.2 9.05 test
3.57 13.02 test
6.99 7.09 test
9.2 4.91 test
4.69 10.14 test
6.26 2.82 test
2.31 9.39 test
4.75 9.83 test
3.4 2.69 test
3.68 12.69 test
6.73 6.78 test
5.93 3.14 test
9.17 5.21 test
2.39 9.72 test
4.8 9.52 test
3.72 2.85 test
5.66 3.49 test
3.76 12.38 test
6.43 6.5 test
2.53 10.03 test
4.89 9.21 test
4.05 3.01 test
3.88 12.07 test
2.65 10.36 test
5.42 3.87 test
6.15 6.19 test
4.92 8.9 test
2.9 10.67 test
3.96 11.76 test
4.37 3.17 test
2.93 11.01 test
5.23 4.22 test
5.0 8.6 test
5.84 5.97 test
2.93 11.34 test
5.11 8.29 test
4.69 3.36 test
3.96 11.46 test
2.93 11.65 test
5.15 4.57 test
5.22 7.98 test
2.93 11.96 test
5.53 5.72 test
5.39 7.67 test
3.07 12.29 test
4.88 3.68 test
4.99 4.95 test
4.04 11.15 test
5.7 7.45 test
3.21 12.66 test
5.22 5.58 test
6.01 7.25 test
4.86 5.27 test
5.07 4.01 test
6.31 7.17 test
3.34 12.97 test
5.18 4.33 test
4.16 10.84 test
3.23 13.3 test
4.53 5.54 test
6.62 7.11 test
3.18 13.61 test
4.89 5.38 test
5.29 4.65 test
3.18 13.94 test
4.18 5.41 test
4.27 10.53 test
3.15 14.25 test
6.93 7.06 test
5.31 4.97 test
5.34 5.32 test
3.83 5.43 test
4.44 10.23 test
5.34 5.65 test
3.48 5.46 test
4.55 5.27 test
5.34 5.97 test
3.16 5.51 test
4.58 9.92 test
5.34 6.32 test
2.84 5.57 test
5.29 6.64 test
2.51 5.62 test
4.66 9.61 test
7.27 7.06 test
4.22 5.27 test
7.57 7.09 test
7.88 7.11 test
2.16 5.67 test
8.19 7.11 test
4.77 9.3 test
5.23 6.97 test
3.91 5.27 test
8.52 7.17 test
5.21 7.29 test
1.84 5.73 test
4.88 8.99 test
3.6 5.27 test
5.12 7.61 test
4.97 8.69 test
5.12 7.94 test
8.83 7.25 test
5.1 8.26 test
5.02 8.38 test
5.04 8.61 test
3.29 5.27 test
5.08 8.07 test
5.04 8.93 test
9.14 7.34 test
5.04 9.26 test
5.13 7.74 test
2.96 5.27 test
5.07 9.58 test
9.45 7.45 test
2.62 5.3 test
5.19 7.43 test
5.12 9.9 test
9.75 7.53 test
5.26 9.58 test
5.27 7.09 test
2.29 5.38 test
5.23 9.26 test
5.33 6.79 test
5.21 8.93 test
10.06 7.62 test
5.18 8.61 test
5.36 6.48 test
5.15 8.29 test
1.95 5.46 test
5.15 7.96 test
5.36 6.14 test
5.15 7.64 test
10.37 7.81 test
5.15 7.32 test
5.36 5.81 test
1.64 5.58 test
5.15 6.99 test
5.36 5.47 test
5.26 6.67 test
5.36 5.16 test
5.37 6.35 test
5.33 4.86 test
5.26 6.02 test
5.22 4.52 test
5.23 5.7 test
5.23 5.38 test
5.11 4.21 test
5.23 5.06 test
4.99 3.9 test
5.21 4.73 test
5.12 4.41 test
4.91 3.6 test
5.04 4.09 test
4.91 3.76 test
4.77 3.29 test
4.67 3.44 test
4.49 2.98 test
4.34 3.12 test
4.18 2.67 test
5.92 6.19 test
5.22 7.54 test
3.97 1.99 test
3.9 2.37 test
4.02 2.82 test
3.65 2.06 test
3.43 1.75 test
3.7 2.55 test
3.29 1.44 test
5.16 7.85 test
5.08 8.18 test
4.99 8.49 test
4.91 8.8 test
6.06 5.88 test
6.23 5.58 test
4.83 9.11 test
3.64 1.91 test
6.37 5.24 test
6.51 4.93 test
4.74 9.41 test
6.62 4.63 test
6.68 4.32 test
4.6 9.72 test
6.68 3.95 test
4.49 10.06 test
6.68 3.65 test
4.41 10.36 test
6.68 3.34 test
4.32 10.67 test
6.68 2.98 test
3.37 1.58 test
4.24 10.98 test
6.71 2.64 test
4.16 11.29 test
6.79 2.33 test
4.07 11.6 test
6.96 2.02 test
7.29 1.88 test
3.99 11.9 test
7.6 1.83 test
7.94 1.77 test
8.27 1.72 test
3.35 2.26 test
3.02 1.99 test
2.7 1.82 test
3.88 12.21 test
2.38 1.69 test
3.79 12.52 test
2.06 1.58 test
3.71 12.83 test
3.54 13.13 test
3.43 13.44 test
3.29 13.75 test
3.34 14.06 test
3.29 14.39 test
