Bed;1381788000000;REM
Bed;1381788600000;N1
Bed;1381789500000;N3
Bed;1381789800000;N4
Bed;1381792800000;REM
Bed;1381794600000;N2
Bed;1381796700000;N4
Bed;1381798500000;N1
Bed;1381799100000;REM
Bed;1381801200000;N2
Bed;1381804800000;N2
Bed;1381805400000;N1
Bed;1381808700000;N2
Bed;1381811400000;N1
Bed;1381813200000;WACH
Ubisense;1381814292000;1.586072414973784;5.672999137051759
Ubisense;1381814292140;1.5041126644606295;5.497959821948066
Storage;1381814310000;KITCHEN_SHELF;OPENED
Storage;1381814315000;KITCHEN_SHELF;OBJECT_TAKEN
Storage;1381814325000;KITCHEN_SHELF;CLOSED
Ubisense;1381814325000;1.508106369839458;5.499920095639113
Ubisense;1381814326000;2.102053453688532;6.763194194508223
Ubisense;1381814327000;2.721202421030383;8.020506097373229
Ubisense;1381814327140;2.811131783515167;8.199315315265782
Power;1381814350000;HERD;OFF
Ubisense;1381814355000;2.8058029198231447;8.216855802302264
Ubisense;1381814355000;1.513936888992452;5.729375937553118
Ubisense;1381814355282;1.8423458879581782;5.677275113290983
Ubisense;1381814355453;2.1544516628010024;5.573596632834953
Ubisense;1381814356000;2.1582838374124464;6.975378628039565
Ubisense;1381814356233;2.820476436753362;5.4998328270520975
Ubisense;1381814357000;1.5065179991636037;5.721106696035501
Ubisense;1381814357012;1.4925752045206957;5.700980707709469
Ubisense;1381814358637;3.4635739925900126;5.306545388058401
Ubisense;1381814359355;3.7883417864630666;5.252347648497666
Ubisense;1381814359605;4.10623503377126;5.300755640378914
Ubisense;1381814359839;4.445114201711848;5.26437832684313
Ubisense;1381814360323;4.768579815469256;5.217394773574313
Ubisense;1381814360838;4.928074193120731;4.874748143536922
Ubisense;1381814361509;4.945720835929856;4.57148095298673
Ubisense;1381814362009;4.820887523697582;3.9083491195569504
Ubisense;1381814362150;4.800330442139508;3.5584732270842103
Ubisense;1381814362680;4.732314429766604;3.227896452462282
Ubisense;1381814363274;4.461477191965314;2.902124426533973
Ubisense;1381814363757;3.4538885588539485;2.255727365786367
Ubisense;1381814364039;3.129865906628481;2.033381176750133
Ubisense;1381814365646;2.8086992805183586;1.8960402935526859
Ubisense;1381814366115;2.493985619027887;1.8022246703033487
Ubisense;1381814366708;2.159354706978022;1.6493964774869312
Ubisense;1381814367645;1.8484465046215905;1.4506579201651497
Ubisense;1381814880000;1.529395925521498;5.719387716160998
Ubisense;1381814880453;2.1612628858796454;5.586537357136757
Ubisense;1381814880625;2.4876752577363948;5.492092492948907
Ubisense;1381814881233;2.8067480288960884;5.4876493345544795
Ubisense;1381814881546;3.1244459929550743;5.419615707800402
Ubisense;1381814883637;3.4557589606918744;5.318864273702978
Ubisense;1381814884355;3.777200437699346;5.2673574367513405
Ubisense;1381814884605;4.109473406112104;5.303709207335453
Ubisense;1381814884839;4.449907840486624;5.271878779219507
Ubisense;1381814885323;4.776610617101879;5.229091438375004
Ubisense;1381814885838;4.941416741004945;4.891438785685063
Ubisense;1381814886509;4.952572937447486;4.583012173661071
Ubisense;1381814886869;4.927234355186009;4.253976326597438
Ubisense;1381814887009;4.838646888502557;3.899163116957407
Ubisense;1381814887150;4.807895834748228;3.5854385997568534
Ubisense;1381814888274;4.45394150630915;2.903631686433009
Ubisense;1381814888430;4.1200082929472215;2.6837944457239336
Ubisense;1381814888586;3.7778509550726933;2.463323270394667
Ubisense;1381814888757;3.4696598553268947;2.2690282320618125
Ubisense;1381814889039;3.144013498261349;2.0219351495754463
Ubisense;1381814890000;1.325953420862142;1.191396885197095
Ubisense;1381814890563;1.6397138639797746;1.384664877895141
Ubisense;1381814890646;2.816546415564968;1.9116402206747416
Ubisense;1381814891115;2.475933005381943;1.7999426331202442
Ubisense;1381814891156;1.9750404794684857;1.6417109363668818
Ubisense;1381814891708;2.1605206560967223;1.6481161728745424
Ubisense;1381814892186;2.67;1.9530243404676313
Ubisense;1381814892375;2.9687648889768727;2.14
Ubisense;1381814892645;1.8336174961229201;1.451718040021038
Ubisense;1381814892780;3.2943203459706947;2.305925831862161
Ubisense;1381814893560;3.63424907361224;2.496534302022357
Ubisense;1381814893811;3.9468811744378627;2.7835439533207555
Ubisense;1381814894575;4.263364867104697;3.0625898701602443
Ubisense;1381814894841;4.547314176821524;3.3703210861927957
Ubisense;1381814895107;4.750724652428468;3.7200099180094037
Ubisense;1381814897181;4.906693502324568;4.060070322954709
Ubisense;1381814897448;4.962274811044808;4.387400086221849
Ubisense;1381814898290;4.912793418880972;4.723141048361538
Ubisense;1381814898759;4.8393844076307735;5.041407860926926
Ubisense;1381814899211;4.505139149543344;5.293207680611605
Ubisense;1381814899430;4.191068680213263;5.413983151830679
Ubisense;1381814899790;3.861650547714569;5.475372113649651
Ubisense;1381814899961;3.5377749586518763;5.539657443630481
Ubisense;1381814900000;3.9985661997616417;2.9975352522026335
Ubisense;1381814900148;3.1963467666359686;5.609222219642702
Ubisense;1381814900679;2.5344116838303523;5.815706213670304
Ubisense;1381814901273;2.226264751600992;5.810854931377936
Ubisense;1381814901785;1.995646179673223;1.4925975131213771
Ubisense;1381814902115;1.8809587394407643;5.76308865609883
Ubisense;1381814902350;1.5840929438230404;5.825908149589194
Ubisense;1381815800000;1.9925593653907823;2.8840704397825907
Ubisense;1381815801000;1.0778649384434422;2.5627518050224887
Ubisense;1381815802000;0.6201149476817844;1.6883758810078837
Ubisense;1381815803000;0.7999999999999999;0.7289956366069482
Ubisense;1381815804000;1.6024579067451028;0.15467520319933617
Ubisense;1381815805000;2.587693079529831;0.22543358804949168
Ubisense;1381815806000;3.271867908510916;0.9205172033840562
Ubisense;1381815807000;3.3515508449535196;1.8925898136419599
Ubisense;1381815808000;2.7353741611991893;2.6757253630493936
Ubisense;1381815808796;2.005066834318649;2.884894101071088
Ubisense;1381819700000;2.9851614862945204;0.9969398055061856
Ubisense;1381819701000;2.9741193789042;0.9648947308403748
Ubisense;1381819702000;2.9640107911061424;0.9690308523616707
Ubisense;1381819703000;2.951749906776909;0.9704445009933055
Ubisense;1381819704000;2.9337083646801143;0.9476927906407377
Ubisense;1381821200000;1.3216477630653518;1.1858315789679594
Ubisense;1381821200563;1.6509102945949081;1.3992604632554648
Ubisense;1381821201156;1.9572406901762431;1.636574215422758
Ubisense;1381821202186;2.6448125618637244;1.9628705797536303
Ubisense;1381821202375;2.9670629000037745;2.114308931845771
Ubisense;1381821202780;3.288400311427262;2.29621234168055
Ubisense;1381821203560;3.6140187147318343;2.4882526799198286
Ubisense;1381821203811;3.9378962223138245;2.807742615870127
Ubisense;1381821204575;4.270492535708448;3.0546225983482342
Ubisense;1381821204841;4.550651521837732;3.3845283739616296
Ubisense;1381821205107;4.750890268280894;3.733958702069558
Ubisense;1381821207181;4.917367472656662;4.070249092887461
Ubisense;1381821207448;4.973335378887927;4.373194067920124
Ubisense;1381821208290;4.911618258908832;4.714176144274226
Ubisense;1381821208759;4.820135903989395;5.017629170284149
Ubisense;1381821209211;4.501725083971056;5.284853139560647
Ubisense;1381821209430;4.184571065846237;5.408138683695966
Ubisense;1381821209790;3.8608014725678443;5.482651789417368
Ubisense;1381821209961;3.530191467641224;5.542960436415352
Ubisense;1381821210148;3.216199314679952;5.6000000000000005
Ubisense;1381821210336;2.8701518589063864;5.73197464346195
Ubisense;1381821210679;2.547756745151461;5.8041358843234825
Ubisense;1381821211273;2.2329315627358035;5.810597336565247
Ubisense;1381821212115;1.8871429458294082;5.769097808305767
Ubisense;1381821212350;1.5829170382262603;5.803419341609503
Storage;1381821230000;KITCHEN_SHELF;OPENED
Storage;1381821233000;KITCHEN_SHELF;OBJECT_TAKEN
Ubisense;1381821235000;0.9911025084226547;5.491871089710211
Ubisense;1381821235714;0.995530568427184;6.490956954177923
Ubisense;1381821248000;0.9930302056316912;6.503491015753073
Ubisense;1381821248714;1.018973356157756;5.500370319742649
Ubisense;1381821250000;0.9902989256999174;5.496869879343418
Storage;1381821250000;KITCHEN_SHELF;OBJECT_PUT
Ubisense;1381821251428;1.0174730893173904;7.4910678397475765
Water;1381821255000;KITCHEN_SINK_COLD;ON
Ubisense;1381821263000;1.0133526127391412;7.515842262228881
Ubisense;1381821263714;0.9960016672998173;6.496155988276688
Ubisense;1381821270000;1.0084052720091337;6.495166316621383
Ubisense;1381821270714;1.013796245503925;5.497165749895401
Storage;1381821273000;KITCHEN_SHELF;OBJECT_TAKEN
Storage;1381821275000;KITCHEN_SHELF;CLOSED
Ubisense;1381821276000;0.9968023713191121;5.496209252675143
Power;1381821290000;KAFFEMASCHINE;ON
Alarm;1381821320000;Kaffemaschiene;fertig
Power;1381821320000;KAFFEMASCHINE;ON
Ubisense;1381821330000;1.5079696404667886;5.742834207014011
Ubisense;1381821330282;1.8315924683902887;5.656872468707072
Ubisense;1381821330453;2.153553204883945;5.585705071267035
Ubisense;1381821330625;2.5014338504694433;5.492431066888941
Ubisense;1381821331233;2.8227012084571617;5.486262135089881
Ubisense;1381821331546;3.121814200718236;5.4341060428238395
Ubisense;1381821333637;3.454255099332375;5.329058458294288
Ubisense;1381821334355;3.7788461973426206;5.268755451865004
Ubisense;1381821334605;4.097264013203441;5.30730269945694
Ubisense;1381821334839;4.455451647032567;5.278679601208546
Ubisense;1381821335323;4.7771999742960105;5.237280247461102
Ubisense;1381821335838;4.935564475522117;4.87675188442889
Ubisense;1381821336869;4.919578949734085;4.25218282846461
Ubisense;1381821337009;4.8388405706416595;3.890088998385723
Ubisense;1381821337150;4.794472609017601;3.5766705977842848
Ubisense;1381821337680;4.724108782605981;3.209868944050781
Ubisense;1381821338274;4.438458734371382;2.9052006475520455
Ubisense;1381821338430;4.12022123680376;2.6928307368376
Ubisense;1381821338586;3.8;2.4709689155436436
Ubisense;1381821338757;3.4486976765357023;2.2535140010775434
Ubisense;1381821339039;3.129195606550766;2.0346582438512244
Ubisense;1381821340646;2.81690568278052;1.9124045886868994
Ubisense;1381821341115;2.4747131781445266;1.809497183841902
Ubisense;1381821341708;2.1696070838988546;1.6376476433829208
Ubisense;1381821342645;1.8291059578225681;1.4501114551704224
Ubisense;1381827800000;2.001722270167781;1.4858476362089923
Ubisense;1381827801000;3.1172669988626427;2.3491747770554
Ubisense;1381827801785;3.9971339997925126;2.997096053726912
Ubisense;1381830000000;3.996540472116177;3.00899300751181
Ubisense;1381830001000;2.7996572282589827;3.734871284620102
Ubisense;1381830001665;2.0068568997898697;4.200685424347598
Ubisense;1381830060000;2.004751291204435;4.19308406493159
Ubisense;1381830060714;2.9937081566757544;4.1994612103403846
Ubisense;1381830300000;2.9877543713861723;4.200040838377438
Ubisense;1381830301428;0.98;4.210742102797666
Ubisense;1381830450000;0.9998676248567281;4.18477840913971
Ubisense;1381830450000;2.0017649327278306;4.214211382138738
Ubisense;1381830450714;1.9958123093690907;4.198886951872369
Ubisense;1381830451000;3.218908028440774;3.4951774336643524
Ubisense;1381830451665;3.99520879094639;3.0002275496078146
Ubisense;1381831080000;1.3189952045742306;1.1827965016067972
Ubisense;1381831080563;1.6589069246911747;1.3875192364858755
Ubisense;1381831081156;1.9871664514211802;1.6461148384045161
Ubisense;1381831081406;2.329736477256552;1.8114719220866513
Ubisense;1381831082186;2.6575480651662846;1.957003079234182
Ubisense;1381831082375;2.977881490393767;2.1080967071323906
Ubisense;1381831082780;3.286820058105373;2.309979208723713
Ubisense;1381831083560;3.606017601216275;2.501285069948041
Ubisense;1381831083811;3.94878080052215;2.7889091766529046
Ubisense;1381831084575;4.26521232411043;3.078038639748804
Ubisense;1381831084841;4.550986139631896;3.3723871129613707
Ubisense;1381831085107;4.733509619400557;3.7464742633174524
Ubisense;1381831087181;4.9098043090699965;4.055001327077419
Ubisense;1381831087448;4.951345654804711;4.376902499606615
Ubisense;1381831088290;4.9152192132590455;4.705280595692731
Ubisense;1381831088759;4.827064016026748;5.030208294903652
Ubisense;1381831089211;4.513460032756478;5.296142735113994
Ubisense;1381831089430;4.176523150353533;5.405098564358022
Ubisense;1381831089790;3.8483989231061155;5.472046725325302
Ubisense;1381831089961;3.523140303458027;5.539253084780709
Ubisense;1381831090148;3.19;5.6220786202908535
Ubisense;1381831090336;2.8410006982588674;5.726982160857261
Ubisense;1381831090679;2.5345862283819147;5.795324599032203
Ubisense;1381831091273;2.221738479314186;5.801414924018067
Ubisense;1381831092115;1.8859669720687295;5.7860939626704955
Ubisense;1381831092350;1.5596270745201912;5.827607132848
Ubisense;1381831200000;2.489619289128823;5.502449137239204
Ubisense;1381831201000;3.3368410447259693;6.607258556994107
Ubisense;1381831201171;3.4979934805593174;6.808338000486402
Storage;1381831205000;KITCHEN_FRIDGE;OPENED
Storage;1381831215000;KITCHEN_FRIDGE;CLOSED
Ubisense;1381831215000;3.5026933925959725;6.803113557909089
Ubisense;1381831216000;2.8612979877963984;8.052735899058977
Ubisense;1381831216118;2.7961403617115566;8.185004932167816
Power;1381831230000;HERD;ON
Ubisense;1381831500000;2.793652422218111;8.203882917603378
Ubisense;1381831502000;1.5827728424234684;5.6715066616083565
Storage;1381831520000;KITCHEN_SHELF;OPENED
Storage;1381831525000;KITCHEN_SHELF;OBJECT_TAKEN
Ubisense;1381831535000;1.4994327727445111;5.493900747275871
Storage;1381831535000;KITCHEN_SHELF;CLOSED
Ubisense;1381831536000;2.1078054625892486;6.743155814357622
Ubisense;1381831537140;2.8045655739371895;8.219999999999999
Power;1381831560000;HERD;OFF
Ubisense;1381831565000;2.791254119382486;8.211594071192637
Ubisense;1381831565000;1.5159600649433111;5.732755955636575
Ubisense;1381831565282;1.8410040730322093;5.666865839350124
Ubisense;1381831565453;2.142000797063507;5.589611076603228
Ubisense;1381831565625;2.5032297896982456;5.511030018248192
Ubisense;1381831566000;2.1556932414698298;6.954389856041673
Ubisense;1381831566233;2.796194232105322;5.490217636684269
Ubisense;1381831567000;1.5053520116195465;5.704096138095075
Ubisense;1381831567012;1.5016851803331304;5.689554975858544
Ubisense;1381831568637;3.4700623620221767;5.322340514857112
Ubisense;1381831569355;3.776697837151768;5.287308830619724
Ubisense;1381831569605;4.087542306076724;5.319999999999999
Ubisense;1381831569839;4.445820778255944;5.275384379036602
Ubisense;1381831570323;4.7588951356744;5.232448614442576
Ubisense;1381831571509;4.939596745487085;4.581782699902733
Ubisense;1381831571869;4.91609571905353;4.262247655108575
Ubisense;1381831572009;4.8343395560612805;3.8931520026863224
Ubisense;1381831572150;4.780518608594943;3.572922949626499
Ubisense;1381831572680;4.73628412665395;3.2299453907805122
Ubisense;1381831573430;4.141445379919983;2.7041005434305867
Ubisense;1381831574039;3.1267006314509955;2.044048556203038
Ubisense;1381831575646;2.8154666151959433;1.9107962530141411
Ubisense;1381831576115;2.477697712755049;1.791478837588642
Ubisense;1381831576708;2.1452920173878325;1.634872342593143
Ubisense;1381832100000;1.312200771720068;1.1898476877012611
Ubisense;1381832100563;1.6359867658398335;1.3903695275888188
Ubisense;1381832101156;1.9664504325282648;1.6529390283507848
Ubisense;1381832101406;2.3287926332869215;1.8040925043996119
Ubisense;1381832102186;2.67;1.9496191876373574
Ubisense;1381832102375;2.9773991089509932;2.1260898686526284
Ubisense;1381832103560;3.6135341090186754;2.502464028892344
Ubisense;1381832103811;3.952084746652816;2.781298361731844
Ubisense;1381832104575;4.2510930092159365;3.0704005032706685
Ubisense;1381832104841;4.567839716512099;3.388004310056153
Ubisense;1381832107181;4.91428692003698;4.0478732916945965
Ubisense;1381832107448;4.958527975496443;4.381445808854329
Ubisense;1381832108290;4.909966399674318;4.721202056841196
Ubisense;1381832108759;4.8100000000000005;5.01993023847054
Ubisense;1381832109211;4.510201693474585;5.288365690554809
Ubisense;1381832109430;4.188822489847902;5.422337495580817
Ubisense;1381832110148;3.203802722944493;5.626191747957731
Ubisense;1381832110336;2.8454511547208434;5.73531852737866
Ubisense;1381832110679;2.538176467300407;5.803043877489439
Ubisense;1381832111273;2.235615693810661;5.806276793217359
Ubisense;1381832112115;1.91;5.786915996610898
Ubisense;1381832160204;1.5233822295256805;6.5088882922258415
Ubisense;1381832161046;1.7201243384050604;7.1164633597726565
Ubisense;1381832161890;1.7819485884239668;7.414098233610308
Ubisense;1381832162186;1.8162027829730265;7.770735604289525
Ubisense;1381832162359;1.9098284320767465;8.104493249163118
Ubisense;1381832162468;1.9965362821339177;8.417459695861405
Ubisense;1381832162593;2.1250373545557517;8.745057066033175
Ubisense;1381832163108;2.213789202161623;9.05025494228638
Ubisense;1381832163420;2.304357152760396;9.381303033967933
Ubisense;1381832163779;2.37;9.700000000000001
Ubisense;1381832164123;2.52068427780077;10.01
Ubisense;1381832164700;2.645196768184233;10.363740114138505
Ubisense;1381832164935;2.902946336585709;10.668999391880293
Ubisense;1381832165028;2.9456361314277864;11.003889412844563
Ubisense;1381832165153;2.933186693897725;11.326837145204564
Ubisense;1381832165325;2.92384431745043;11.646155459201236
Ubisense;1381832165543;2.945589263337166;11.95919420523327
Ubisense;1381832165606;3.064798857698916;12.282069835522245
Ubisense;1381832165886;3.2214491331490724;12.649211039235615
Ubisense;1381832166184;3.3371203179502893;12.96586040997815
Ubisense;1381832166714;3.220441396877229;13.297067080904796
Ubisense;1381832167011;3.1766911417677743;13.613004495378716
Ubisense;1381832167214;3.1802755523258073;13.946344401787043
Ubisense;1381832167854;3.130253973915542;14.259754897387698
Couch;1381832190000;c21
Couch;1381832190700;c20
Ubisense;1381833900000;3.018575116264992;14.884737382750021
Ubisense;1381833901148;3.1326382259471455;14.562329495609553
Ubisense;1381833901531;3.2121611884414105;14.252339533323026
Ubisense;1381833902141;3.401856988195059;13.938947505512768
Ubisense;1381833903522;3.506995953310839;13.329371414562383
Ubisense;1381833904027;3.5632851969132786;13.01971652923701
Ubisense;1381833904238;3.6906975382450122;12.684730770464245
Ubisense;1381833904671;3.7704296516329383;12.382698453608414
Ubisense;1381833905328;3.867757787768079;12.069558266457554
Ubisense;1381833905634;3.971380845606865;11.779605569338825
Ubisense;1381833906228;4.02485122595448;11.133320755178998
Ubisense;1381833906572;4.146127608166446;10.86
Ubisense;1381833906904;4.289999999999999;10.524797715505674
Ubisense;1381833907315;4.451754080134848;10.230397115134076
Ubisense;1381833907540;4.5600000000000005;9.919092140703917
Ubisense;1381833908020;4.768856396985951;9.297289304315795
Ubisense;1381833908783;4.868017582452002;8.996759522131539
Ubisense;1381833909244;4.965678141612398;8.674405261166475
Ubisense;1381833909459;5.011953242244563;8.38621107377291
Ubisense;1381833909812;5.069371999309485;8.065844396717768
Ubisense;1381833909984;5.129202617697658;7.757324708509289
Ubisense;1381833910170;5.195870551563642;7.423193155931085
Ubisense;1381833910385;5.277162576043918;7.097112759308341
Ubisense;1381833911134;5.33520260300145;6.803077981530615
Ubisense;1381833911319;5.376770032730878;6.477102414042069
Ubisense;1381833911495;5.351508412640609;6.141869175373341
Ubisense;1381833911677;5.343371322639896;5.814550207623326
Ubisense;1381833911972;5.365316678205496;5.470561228668345
Ubisense;1381833912542;5.36424433848369;5.161813458546685
Ubisense;1381833913386;5.224948767839061;4.517145857073619
Ubisense;1381833913508;5.116669864294486;4.227495924397181
Ubisense;1381833913696;5.007207538127494;3.913025381867955
Ubisense;1381833913909;4.892893488446497;3.608646167278579
Ubisense;1381833914579;4.764696949689037;3.2912402825046887
Ubisense;1381833915313;4.1905336097817125;2.652605635021146
Ubisense;1381833915794;3.644387306703324;2.0493367558079343
Ubisense;1381833916057;3.431864958694366;1.7495092731177162
Ubisense;1381833916202;3.2896137902723406;1.46
Ubisense;1381833945000;4.014907350649132;2.992208651603472
Ubisense;1381833946000;2.8701804619551847;2.1565634119715056
Ubisense;1381833946785;2.007560638267341;1.48
Ubisense;1381834845000;2.00487938777228;2.887530321488245
Ubisense;1381834846000;1.0827974941703844;2.569056870776381
Ubisense;1381834847000;0.6099245930521312;1.6929393329650322
Ubisense;1381834848000;0.825138853923806;0.7334535638363416
Ubisense;1381834849000;1.6062095061472077;0.16609909943688642
Ubisense;1381834850000;2.587483072816025;0.23949155872116493
Ubisense;1381834851000;3.254317620579153;0.907906265006097
Ubisense;1381834852000;3.3556637983351605;1.8950953717193715
Ubisense;1381834853000;2.7449030731013067;2.6617894507360456
Ubisense;1381834853796;2.014772787764525;2.8990980025180426
Ubisense;1381838745000;2.999990404372504;0.994736329443172
Ubisense;1381838746000;3.003162372859219;0.9786043148801146
Ubisense;1381838747000;2.9825316949851692;0.9756178818822336
Ubisense;1381838749000;3.0038988367661683;0.9493510409643131
Ubisense;1381840245000;1.3211379722457743;1.1689596878010167
Ubisense;1381840245563;1.651043980953263;1.3859502700797437
Ubisense;1381840246156;1.9741545023844258;1.6387307933962736
Ubisense;1381840246406;2.3198373397306526;1.7972122713646126
Ubisense;1381840247186;2.6537977921183025;1.9589201165129553
Ubisense;1381840247780;3.29627327560552;2.307099636535083
