Bed;1369745476660;REM
Bed;1369746076660;N1
Bed;1369746376660;N2
Bed;1369746976660;N3
Bed;1369747276660;N4
Bed;1369750276660;REM
Bed;1369752076660;N2
Bed;1369753276660;N3
Bed;1369754176660;N4
Bed;1369755976660;N1
Bed;1369756576660;REM
Bed;1369758676660;N2
Bed;1369759276660;N4
Bed;1369760476660;N3
Bed;1369762276660;N2
Bed;1369762876660;N1
Bed;1369766176660;N2
Bed;1369768876660;N1
Ubisense;1369771473665;7.83;1.77
Ubisense;1369771474030;8.13;1.88
Ubisense;1369771474193;8.44;1.91
Ubisense;1369771474321;8.75;1.94
Ubisense;1369771474835;9.06;1.94
Ubisense;1369771475286;9.36;1.94
Storage;1369771481660;SLEEPING_ROOM_WARDROBE;OPENED
Storage;1369771486660;SLEEPING_ROOM_WARDROBE;OBJECT_TAKEN
Storage;1369771516660;SLEEPING_ROOM_WARDROBE;CLOSED
Blinds;1369771531660;winDining0;OPENING
Blinds;1369771531660;winDining1;OPENING
Blinds;1369771531660;winKitchen0;OPENING
Blinds;1369771531660;winKitchen1;OPENING
Blinds;1369771531660;winLounge0;OPENING
Blinds;1369771531660;winLounge1;OPENING
Blinds;1369771531660;winLounge2;OPENING
Blinds;1369771531660;winLounge3;OPENING
Blinds;1369771531660;winLounge4;OPENING
Blinds;1369771531660;winBathroom;OPENING
Blinds;1369771531660;winDining0;OPEN
Blinds;1369771531660;winDining1;OPEN
Blinds;1369771531660;winKitchen0;OPEN
Blinds;1369771531660;winKitchen1;OPEN
Blinds;1369771531660;winLounge0;OPEN
Blinds;1369771531660;winLounge1;OPEN
Blinds;1369771531660;winLounge2;OPEN
Blinds;1369771531660;winLounge3;OPEN
Blinds;1369771531660;winLounge4;OPEN
Blinds;1369771531660;winBathroom;OPEN
Window;1369771546660;winDining0;OPEN
Window;1369771546660;winDining1;OPEN
Window;1369771546660;winKitchen0;OPEN
Window;1369771546660;winKitchen1;OPEN
Window;1369771546660;winLounge0;OPEN
Window;1369771546660;winLounge1;OPEN
Window;1369771546660;winLounge2;OPEN
Window;1369771546660;winLounge3;OPEN
Window;1369771546660;winLounge4;OPEN
Window;1369771546660;winBathroom;OPEN
Ubisense;1369771876660;9.06;1.91
Ubisense;1369771876666;8.95;2.23
Ubisense;1369771876919;8.62;2.31
Ubisense;1369771877475;8.3;2.36
Ubisense;1369771877608;7.98;2.36
Ubisense;1369771877698;7.66;2.42
Ubisense;1369771877819;7.33;2.52
Ubisense;1369771878538;7.01;2.63
Ubisense;1369771878663;6.69;2.69
Ubisense;1369771878984;6.26;2.82
Ubisense;1369771879231;5.93;3.14
Ubisense;1369771879355;5.66;3.49
Ubisense;1369771879909;5.42;3.87
Ubisense;1369771880129;5.23;4.22
Ubisense;1369771880244;5.15;4.57
Ubisense;1369771880368;4.99;4.95
Ubisense;1369771880834;4.86;5.27
Ubisense;1369771881234;4.53;5.54
Ubisense;1369771881514;4.18;5.41
Ubisense;1369771881665;3.83;5.43
Ubisense;1369771882244;3.48;5.46
Ubisense;1369771882518;3.16;5.51
Ubisense;1369771882715;2.84;5.57
Ubisense;1369771883315;2.51;5.62
Ubisense;1369771883600;2.16;5.67
Ubisense;1369771884335;1.84;5.73
Power;1369771891660;KAFFEMASCHINE;ON
Storage;1369771901660;KITCHEN_SHELF;OPENED
Storage;1369771906660;KITCHEN_SHELF;OBJECT_TAKEN
Storage;1369771916660;KITCHEN_SHELF;OBJECT_TAKEN
Storage;1369771926660;KITCHEN_SHELF;OBJECT_TAKEN
Ubisense;1369771946660;1.52;5.73
Ubisense;1369771946942;1.84;5.67
Ubisense;1369771947113;2.16;5.57
Ubisense;1369771947285;2.49;5.51
Ubisense;1369771947893;2.81;5.49
Ubisense;1369771948206;3.13;5.43
Ubisense;1369771950297;3.46;5.32
Ubisense;1369771951015;3.78;5.27
Ubisense;1369771951265;4.1;5.3
Ubisense;1369771951499;4.45;5.27
Ubisense;1369771951983;4.77;5.22
Ubisense;1369771952498;4.94;4.89
Ubisense;1369771953169;4.94;4.57
Ubisense;1369771953529;4.91;4.25
Ubisense;1369771953669;4.83;3.9
Ubisense;1369771953810;4.8;3.57
Ubisense;1369771954340;4.72;3.22
Ubisense;1369771954934;4.45;2.9
Ubisense;1369771955090;4.13;2.69
Ubisense;1369771955246;3.78;2.47
Ubisense;1369771955417;3.46;2.26
Ubisense;1369771955699;3.13;2.04
Ubisense;1369771957306;2.81;1.91
Ubisense;1369771957775;2.49;1.8
Ubisense;1369771958368;2.16;1.64
Ubisense;1369771959305;1.84;1.45
Ubisense;1369771976660;1.33;1.18
Storage;1369772006660;KITCHEN_SHELF;OBJECT_TAKEN
Storage;1369772021660;KITCHEN_SHELF;CLOSED
Alarm;1369772186660;Kaffemaschine;Kaffe fertig
Ubisense;1369772206660;1.52;5.73
Ubisense;1369772206942;1.84;5.67
Ubisense;1369772207113;2.16;5.57
Ubisense;1369772207285;2.49;5.51
Ubisense;1369772207893;2.81;5.49
Ubisense;1369772208206;3.13;5.43
Ubisense;1369772210297;3.46;5.32
Ubisense;1369772211015;3.78;5.27
Ubisense;1369772211265;4.1;5.3
Ubisense;1369772211499;4.45;5.27
Ubisense;1369772211983;4.77;5.22
Ubisense;1369772212498;4.94;4.89
Ubisense;1369772213169;4.94;4.57
Ubisense;1369772213529;4.91;4.25
Ubisense;1369772213669;4.83;3.9
Ubisense;1369772213810;4.8;3.57
Ubisense;1369772214340;4.72;3.22
Ubisense;1369772214934;4.45;2.9
Ubisense;1369772215090;4.13;2.69
Ubisense;1369772215246;3.78;2.47
Ubisense;1369772215417;3.46;2.26
Ubisense;1369772215699;3.13;2.04
Ubisense;1369772217306;2.81;1.91
Ubisense;1369772217775;2.49;1.8
Ubisense;1369772218368;2.16;1.64
Ubisense;1369772219305;1.84;1.45
Ubisense;1369772461660;1.46;1.61
Ubisense;1369773076660;1.33;1.18
Storage;1369773106660;KITCHEN_DISHWASHER;OPENED
Storage;1369773111660;KITCHEN_DISHWASHER;OBJECT_PUT
Storage;1369773116660;KITCHEN_DISHWASHER;OBJECT_PUT
Storage;1369773121660;KITCHEN_DISHWASHER;OBJECT_PUT
Storage;1369773126660;KITCHEN_DISHWASHER;CLOSED
Ubisense;1369773136660;1.38;5.67
Storage;1369773166660;BATH_SHELVE;OBJECT_TAKEN
Water;1369773171660;BATH_SINK_COLD;ON
Water;1369773176660;BATH_SINK_COLD;OFF
Storage;1369773181660;BATH_SHELVE;OBJECT_TAKEN
Storage;1369773186660;BATH_SHELVE;OBJECT_PUT
Ubisense;1369773196660;9.84;7.69
Ubisense;1369773197082;9.86;8.02
Ubisense;1369773197581;9.54;8.07
Ubisense;1369773199687;9.22;8.07
Ubisense;1369773200406;9.19;7.75
Ubisense;1369773201342;9.51;7.64
Ubisense;1369773202154;9.84;7.45
Ubisense;1369773202763;10.16;7.34
Ubisense;1369773203200;10.48;7.29
Ubisense;1369773204027;10.81;7.32
Ubisense;1369773205245;11.13;7.51
Ubisense;1369773213202;11.45;7.77
Ubisense;1369773214264;11.4;7.45
Ubisense;1369773216355;11.29;7.13
Ubisense;1369773217121;10.97;7.24
Ubisense;1369773218025;10.64;7.26
Ubisense;1369773219150;10.32;7.37
Ubisense;1369773221241;10.02;7.69
Ubisense;1369773222006;9.67;7.61
Ubisense;1369773222896;9.35;7.56
Ubisense;1369773223973;9.19;7.24
Ubisense;1369773224489;8.87;6.99
Ubisense;1369773225284;8.54;6.94
Ubisense;1369773227859;8.22;6.94
Ubisense;1369773228796;8.27;7.26
Ubisense;1369773229795;8.52;7.59
Ubisense;1369773231278;8.62;7.91
Ubisense;1369773231996;8.95;8.02
Ubisense;1369773232730;9.03;7.69
Ubisense;1369773233230;9.14;7.37
Ubisense;1369773235273;9.27;7.05
Ubisense;1369773236351;9.27;7.37
Ubisense;1369773237459;9.51;7.69
Ubisense;1369773238537;9.84;7.8
Ubisense;1369773239209;10.16;7.59
Ubisense;1369773239973;10.48;7.45
Ubisense;1369773241082;10.81;7.45
Ubisense;1369773254717;11.13;7.51
Ubisense;1369773255358;10.81;7.26
Ubisense;1369773256247;10.48;7.26
Ubisense;1369773257184;10.16;7.42
Ubisense;1369773275763;9.94;7.75
Ubisense;1369773276934;10.13;7.42
Ubisense;1369773277793;10.46;7.24
Ubisense;1369773278293;10.78;7.34
Ubisense;1369773281070;11.16;7.42
Ubisense;1369773286282;11.4;7.75
Ubisense;1369773287016;11.24;7.42
Ubisense;1369773289060;11.02;7.1
Ubisense;1369773290262;10.7;7.07
Ubisense;1369773290809;10.37;7.1
Ubisense;1369773291760;10.05;7.13
Ubisense;1369773292604;9.73;7.18
Ubisense;1369773293446;9.41;7.18
Ubisense;1369773294399;9.08;7.18
Ubisense;1369773295210;8.76;7.18
Ubisense;1369773299236;8.44;7.18
Ubisense;1369773300157;8.76;7.48
Ubisense;1369773302295;9.08;7.61
Ubisense;1369773303325;9.41;7.53
Ubisense;1369773304824;9.73;7.4
Ubisense;1369773305761;10.05;7.16
